"EntrezID","Statistic"
"20538",2.25711542608542
"218693",2.25527406423665
"20364",2.25107121357015
"74007",2.24847278625563
"319504",2.24846159827686
"19240",2.24540646428497
"16467",2.23580091125516
"68581",2.23442399880464
"79464",2.23165779748403
"66365",2.22877340062634
"14977",2.22334734988541
"19266",2.21419431869154
"56441",2.21361518207545
"57278",2.21279105081182
"22230",2.21140417203302
"68603",2.20302807404261
"11899",2.19879677357264
"14073",2.18458459928699
"14635",2.18454778200353
"216551",2.183436698939
"68033",2.17952077573181
"432763",2.17346096757172
"22210",2.17003972721227
"20742",2.16722000075201
"12890",2.15906126503519
"224630",2.15854338425492
"65106",2.15731168556109
"103098",2.15604879234595
"13992",2.15424228187636
"20901",2.15064666981514
"67526",2.14500691621723
"14936",2.14380791259662
"23836",2.14281210338152
"231413",2.14145062585436
"223267",2.14068319177772
"13478",2.13876252785709
"26950",2.13789957569741
"58810",2.13708886369831
"232286",2.12658063181607
"243339",2.12024203794777
"57436",2.11307565253719
"56795",2.09777019018531
"68563",2.09648387305972
"70186",2.09498361365605
"17254",2.09124459718086
"209027",2.07957141633509
"66212",2.07373507625135
"14066",2.07290666721808
"13602",2.0708440697985
"241308",2.06870364309412
"66690",2.05920057376211
"22141",2.05471124476185
"75415",2.05039580791023
"13179",2.0477694996463
"22184",2.04067506113173
"56369",2.03963465202492
"19762",2.03513937140308
"66459",2.02596929729539
"73024",2.02120080419557
"65945",2.01720777124285
"66973",2.005445678961
"330401",2.00459948689519
"231225",2.00424663729057
"14084",2.0028780072598
"98404",2.00218201667568
"52589",1.99897801411632
"93692",1.99888633454673
"56361",1.99821424901697
"207952",1.99782695392713
"27425",1.99498203748461
"66302",1.99131309491223
"28015",1.98880184751999
"212996",1.98526407441404
"94282",1.98467380308504
"67097",1.98345755858675
"215160",1.98310735908611
"20196",1.98201344489708
"14129",1.97944460213692
"70316",1.97942845153277
"330474",1.9786231375178
"68027",1.97359495198994
"320119",1.97156539292019
"70461",1.96788382679144
"21854",1.965923888723
"77116",1.95954667238161
"66273",1.95951265863098
"18521",1.95800063840595
"11840",1.95790741907543
"27398",1.95677087291672
"328329",1.95601790773929
"18377",1.95379570828595
"11749",1.95160965592694
"226089",1.94834067530044
"70892",1.9479074089403
"20648",1.94527957691035
"107747",1.93838331695124
"20055",1.93740482750044
"52440",1.93478200693192
"78455",1.93461561383882
"67890",1.93277607228036
"67157",1.93227397215737
"17035",1.92554518843542
"216197",1.91819827199157
"403187",1.9163759804972
"63955",1.91466465014419
"11750",1.9073000592729
"56398",1.89880112770046
"67282",1.89614275482531
"22330",1.89309612144993
"22282",1.88691721628102
"56397",1.88462250741018
"20401",1.88301599937124
"230904",1.88286406971664
"68097",1.8827107135551
"52588",1.87983061590352
"72117",1.87975586170162
"54445",1.87883019908644
"18164",1.87755934721164
"70533",1.87722241244307
