"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0006302","double-strand break repair",100,0.24806238512781,1.1042124281586,0.269578313253012,0.776138275831882,0.723917781107634,2619,"tags=45%, list=36%, signal=29%","12054/229543/11785/67788/93765/20174/56397/18854/97827/80886/22632/233908/19708/68149/21761/66233/56505/73247/66713/14050/68275/70620/110052/77045/19357/54380/59029/68240/57321/11545/68094/72199/72612/15193/17685/19891/67155/71175/57376/20587/15270/18970/235587/67561/69917","GO BP","Proteomics","Positive","GO BP:GO:0006302"
"GO:0098739","import across plasma membrane",113,0.242412316305748,1.10852339426758,0.269746646795827,0.776138275831882,0.723917781107634,1498,"tags=25%, list=21%, signal=20%","65106/17254/330064/238384/11932/20511/215335/30805/18174/232333/20529/11987/55963/26889/18216/110893/11606/54208/227059/20510/279561/20541/16517/106957/16514/26570/19164/20512","GO BP","Proteomics","Positive","GO BP:GO:0098739"
"GO:0033866","nucleoside bisphosphate biosynthetic process",36,-0.277794481438724,-1.10994472943218,0.269972451790634,0.776138275831882,0.723917781107634,640,"tags=28%, list=9%, signal=25%","55951/269614/68263/216739/56690/236900/104112/14081/13382/22333","GO BP","Proteomics","Negative","GO BP:GO:0033866"
"GO:0034030","ribonucleoside bisphosphate biosynthetic process",36,-0.277794481438724,-1.10994472943218,0.269972451790634,0.776138275831882,0.723917781107634,640,"tags=28%, list=9%, signal=25%","55951/269614/68263/216739/56690/236900/104112/14081/13382/22333","GO BP","Proteomics","Negative","GO BP:GO:0034030"
"GO:0034033","purine nucleoside bisphosphate biosynthetic process",36,-0.277794481438724,-1.10994472943218,0.269972451790634,0.776138275831882,0.723917781107634,640,"tags=28%, list=9%, signal=25%","55951/269614/68263/216739/56690/236900/104112/14081/13382/22333","GO BP","Proteomics","Negative","GO BP:GO:0034033"
"GO:0002065","columnar/cuboidal epithelial cell differentiation",36,-0.277065116639787,-1.10703050806169,0.269972451790634,0.776138275831882,0.723917781107634,753,"tags=19%, list=10%, signal=18%","17755/77929/27078/22601/14104/74370/319801","GO BP","Proteomics","Negative","GO BP:GO:0002065"
"GO:0044706","multi-multicellular organism process",64,-0.248558501870992,-1.11570949885469,0.270029673590504,0.776138275831882,0.723917781107634,1547,"tags=31%, list=21%, signal=25%","21824/268396/70248/12411/13030/20182/12261/11857/20851/72103/19242/16859/11757/29812/56717/17836/11287/12846/22209/68510","GO BP","Proteomics","Negative","GO BP:GO:0044706"
"GO:0035295","tube development",446,-0.174886471413639,-1.04742100923254,0.270142180094787,0.776138275831882,0.723917781107634,1638,"tags=26%, list=23%, signal=21%","74838/106042/18222/100503085/20317/19877/53415/74769/76260/11909/240185/18514/14182/114715/20496/14756/12741/243743/18186/226352/216527/328365/18751/14886/64930/192176/71947/22084/12359/13809/20698/18655/13845/13047/21413/12266/72938/16911/29876/20193/15530/20397/16772/170823/223864/11852/50884/68833/18803/108156/217837/112405/13841/74143/21825/16202/70560/13003/74318/16413/245866/79264/16451/14219/12562/19242/69601/20226/64138/70097/11818/11465/77929/76089/20191/12628/207304/18750/17886/18815/23939/94175/101706/20130/24071/14388/57257/22601/107702/20866/79221/18816/20846/107449/67888/13609/109905/19878/12509/84004/234865/11783/57342/21872/18015/69721/18746/24064/107568/12808/12540/319801/16402/18605/14312/77044","GO BP","Proteomics","Negative","GO BP:GO:0035295"
"GO:0061162","establishment of monopolar cell polarity",16,-0.373147269065066,-1.14993034332876,0.270471464019851,0.776138275831882,0.723917781107634,1609,"tags=38%, list=22%, signal=29%","107338/76260/16772/17755/14086/12540","GO BP","Proteomics","Negative","GO BP:GO:0061162"
"GO:0048754","branching morphogenesis of an epithelial tube",45,0.295855059797249,1.13399073261418,0.27047913446677,0.776138275831882,0.723917781107634,1845,"tags=36%, list=25%, signal=27%","237500/18854/20779/12505/12034/11606/13138/12387/71228/21923/17242/67784/56299/16653/12305/14674","GO BP","Proteomics","Positive","GO BP:GO:0048754"
