"EntrezID","PearsonR"
"319998",0.672471193692663
"56361",0.672360136914694
"67923",0.670507389695232
"13663",0.669097404086809
"52846",0.668024201099275
"71302",0.667944586371254
"11932",0.667632751432833
"67774",0.667528960638327
"76897",0.66747485464668
"72098",0.66692993704091
"68193",0.66667243603362
"20174",0.666436772418019
"107435",0.665553631078448
"56369",0.665518802387763
"12558",0.665349771606775
"66513",0.664742356471497
"20042",0.664619967691917
"66387",0.664147136135681
"74718",0.664141918363168
"21912",0.663131977324927
"76846",0.663054122767863
"269854",0.661946435815088
"15572",0.661417678018596
"67452",0.661412243736604
"269061",0.660597186281826
"20597",0.660594295082665
"68526",0.65991084668304
"330260",0.659772340759111
"235415",0.659317324519173
"13723",0.657940246676472
"80385",0.65713452734972
"103098",0.65547250727025
"13690",0.65516658893618
"68032",0.654018473122477
"94332",0.653943587223574
"19989",0.652463233901691
"59042",0.652307466781624
"76299",0.652040003603018
"14167",0.651831978713887
"26931",0.651778325720053
"19335",0.651231243921983
"52696",0.650717096752842
"54446",0.650470005704509
"108011",0.650321036403196
"54598",0.649393132169168
"93730",0.649141811912615
"11975",0.647872798109164
"54447",0.647586679690211
"381921",0.647113744419447
"232288",0.647006036987264
"245828",0.646723311901283
"102098",0.646401282595107
"18719",0.646291036098645
"19934",0.646011760131199
"215210",0.645892914860365
"71449",0.645752562809682
"230082",0.645676224550703
"226144",0.645118368176226
"56397",0.64447706364665
"71805",0.644355973046963
"213582",0.643517219332116
"327826",0.643026846504172
"69459",0.642622038595597
"72759",0.642528314632561
"68796",0.642169405070614
"17113",0.641959684362745
"18408",0.641773842358937
"217843",0.641708821581287
"218543",0.641655990754673
"68925",0.641271732587519
"50887",0.641256607734235
"67809",0.640006943446415
"67088",0.639776520153731
"70461",0.638871075436399
"104886",0.637751417303004
"108097",0.636643754746378
"73047",0.636447336346906
"94245",0.636228252145206
"71835",0.635905426804314
"16825",0.635720079467861
"12304",0.635447283230978
"216825",0.63491017698455
"215708",0.634860976425362
"217140",0.634850005727225
"231887",0.634639244167712
"101314",0.633561242718334
"230793",0.633512427736401
"56398",0.632953843992575
"103468",0.632859587858557
"19079",0.632642004872876
"80912",0.632237633456309
"64294",0.632139227117472
"20195",0.631796734101387
"268390",0.631527618924141
"170822",0.631368427908313
"56032",0.631187563575268
"22088",0.629776624794221
"66973",0.629648712102964
"76959",0.629505595775539
"30960",0.628685873715334
"14489",0.628466592485547
"435684",0.628422568989729
"15569",0.628388555885927
"72469",0.627660894105024
"74498",0.627472677265765
"53356",0.62643674301652
"18103",0.626255281306692
"67439",0.625046300048681
"269470",0.624241309415253
"227743",0.623226201419506
"68576",0.623156045909476
"217127",0.622669254511081
"11671",0.622435896963886
"68038",0.621783472165374
"239273",0.61972592177704
"68051",0.619720910360108
"66632",0.61955671766852
"21402",0.619306396360335
"76742",0.618881977481685
"20818",0.618642709801973
"16890",0.618445456691741
"234384",0.617949466084397
"114641",0.617184189477837
"52690",0.616902743175183
"218038",0.616654594990486
"71927",0.616313656624824
"78935",0.61581739829797
"20511",0.615573517906517
"67458",0.614711484604527
"18537",0.614402894512766
"56187",0.614188940310136
"215335",0.614141581424301
"15505",0.613925721004657
"54411",0.613778483154021
"67282",0.613676285035266
"30805",0.613495816611802
"72008",0.612875709589823
"71729",0.612612142579453
